680200103000000009000080200006000090000390000049600020000006500004017800108400002,687249153532761489491583267826174395715392648349658721973826514254917836168435972,5,Skyscraper
000000050500009180009600003070003000240058007000000240000061008708000590300000002,637182954524379186189645723976423815241958637853716249492561378768234591315897462,5,Skyscraper
690000407001030000400000000000001608300006020000008040080900001019000200060102090,692815437851734962437629815925341678348576129176298543284967351719453286563182794,5,Skyscraper
000003040800900000003007892040600003000000400097004501000109006106000020000760000,719283645824956317653417892548691273361572489297834561485129736176345928932768154,5,Skyscraper
000003006204000701000000540000500000097010005051004300000050460000007100003090800,815743926264985731739261548328579614497316285651824379972158463586437192143692857,5,UniqueRectangle
108000052000080306700060000050090020000070000004002001000856009080000000001900503,168743952425189376793265814356491728912678435874532691237856149589314267641927583,5,Skyscraper
000005000000620700090300080005090000134000020200046300540000203000000070021000600,312785469458629731796314582675293814134578926289146357547861293963452178821937645,5,Skyscraper
009050000007060918400902700002000600500000090600080001030020085020041000000000006,319758264257364918468912753182495637574136892693287541731629485826541379945873126,5,Skyscraper
000000009801007002000000540007100000005308097000074023050403000960000050700000000,532846719841957632679231548387129465425368197196574823258413976964782351713695284,5,XYZWing
000030090700200304104000020012000069090400000400005007000501643000000001000006000,825134796769258314134679528512783469397462185486915237278591643643827951951346872,5,Skyscraper
000000021001020009000801705400905000000000607063000900080030000000000010509000806,648759321751326489392841765427965138915283647863174952186537294274698513539412876,5,Skyscraper
000080400700000060541000007020030000600200085300000700060820040002000008070900010,296783451738415962541692837427538196619274385385169724163827549952341678874956213,5,Skyscraper
090400005000596000000800010000000400038050009004007061001000040200008000080000730,897413625412596387563872914726981453138654279954327861371269548245738196689145732,5,Skyscraper
501000900082500046030000000300065070000000402000091000000000600700000020000607391,561742938982513746437986215328465179159378462674291853293154687716839524845627391,5,UniqueRectangle
004800100600400570010000000300908000008060039000700680051094006020000308403200050,534879162689412573217635894365928417748561239192743685851394726926157348473286951,5,Skyscraper
500040000000000985000000003800000692070019000200000500060024300001003009400700000,597348216342671985186952743814537692675219834239486571968124357751863429423795168,5,UniqueRectangle
000000000680300400070000390003100000001094705000007000090600801000400000037005000,329741568685329417174568392743156289261894735958237146492673851516482973837915624,5,Skyscraper
000420009800500170900080000000000813050201000600000000560000300001000000000070490,175423689832569174946187235429756813358291746617834952564918327791342568283675491,5,UniqueRectangle
240000031007005080080010006020000400710003000406000103002060000000079000070300048,249786531167935284583214796328197465715643829496528173832461957654879312971352648,5,Skyscraper
007000600041009300000603090009000001000800020400020006050000000080270005000000409,397452618641789352825613794279365841536841927418927536754196283983274165162538479,5,Skyscraper
000000000405200038260000009900800050000093000004050000046002700000700800059000010,378965421495271638261438579917824356582693147634157982846512793123749865759386214,5,Skyscraper
568000000000090001000000000032900700400000012009001000000200380600000000041000050,568147293327598461914632875132965748456873912879421536795216384683754129241389657,5,Skyscraper
000400200007280030008030900800942050046000001000000000300700000900008370504000000,635497218497281635128635947813942756246573891759816423381724569962158374574369182,5,Skyscraper
002000060000704100800002500360900000090407000000310000000800700008000003670030004,742153869956784132831692547367928415195467328284315976523846791418279653679531284,5,Skyscraper
000009000803070006720000084000501000370064800041000000030000420086050100050900030,614829573893475216725613984268531749379264851541798362937186425486352197152947638,5,Skyscraper
002400100000000043800907000000085710000070008000600000090708000081003002700040090,932456187657821943814937256346285719129374568578619324295768431481593672763142895,5,Skyscraper
031007004000010300009000805000700600047309001002000008050004930000000006006020080,531897264864215379279436815185742693647389521392651748758164932423978156916523487,5,UniqueRectangle
680004050000009700000060032020016040008000000000470008316000020005000007040020000,682734159134259786579168432723816945468395271951472368316987524295643817847521693,5,Skyscraper
000510400140680000000000900007130500090000200300000004009050080010070030500000100,963517428142689357785243961827134596491865273356792814639451782214978635578326149,5,Skyscraper
070060000500408006600000104710000200050000000009032000090070008100000060002004005,974361582531428976628597134716845293253619847849732651495176328187253469362984715,5,Skyscraper
090040700000700000000805000300000905070030600008050402000000020080600004006912000,892346751653721849147895263321468975574239618968157432719584326285673194436912587,5,Skyscraper
000000000405290017000105000907030600050042000600000000060700090000000052040003800,291374586485296317376185924927831645853642179614957238562718493138469752749523861,5,Skyscraper
900000760040300000100890005000580906000007450000000000009000040007050201208030000,983215764542376189176894325724583916891627453635149872319762548467958231258431697,5,Skyscraper
450002060029050703000000040005034000370106500000000000503000000008200010200090000,457382961629451783831769245185934672374126598962578134543617829798245316216893457,5,UniqueRectangle
007300045004070300000000000100005700600900030000000000200010500008090270500620013,927381645854276391361459827192835764685947132743162958236714589418593276579628413,5,Skyscraper
420000007005006100006000008200609000000000400078005002000407503080000000060980004,429318657835726149716594328241639875953872461678145932192467583384251796567983214,5,Skyscraper
000300007050024600078050000060030000904100000500000010000902080082000700000500000,246398157159724638378651942861239574934175826527846319715962483682413795493587261,5,Skyscraper
000000004067000810030170200000032740270000005080006000000300480000000052049080000,192863574467529813835174269651932748273418695984756321526391487318647952749285136,5,Skyscraper
035100008100000004000805000006002000210093040700000091300500010000070005007030009,435129678182367954679845123956412837218793546743658291394586712821974365567231489,5,UniqueRectangle
005400300000900740100060008020080000070605980009000000702000400000000500050100009,985472316263918745147563298526389174471625983839741652792856431318294567654137829,5,UniqueRectangle
000000080005098010000170400100300590030080004000009020090006000500000068008000051,914263785375498612826175439182347596639582174457619823291856347543721968768934251,5,Skyscraper
005900000030000048060020130600480000300000800000000456400058060080060300000002001,845931627231576948967824135629485713354617892178293456413758269582169374796342581,5,UniqueRectangle
020080030000000170700031800009400020008500400000300700092000000060075080000060300,125784936983652174746931852679418523238597461451326798592843617364175289817269345,5,Skyscraper
070000502000048009980003740000000007107004000000090010004000200090056400850000000,473961582265748139981523746649315827127684953538297614714839265392156478856472391,5,Skyscraper
019005032000009500507006000074028006008040010020000000000060001040031000000000008,819475632462319587537286149374128956958647213621593874785964321246831795193752468,5,Skyscraper
003100000002030007090508002000010500004000900810000070050003010000075309300900400,563127894482639157791548632927816543634752981815394276259463718148275369376981425,5,UniqueRectangle
006002097008509004000000000910005000207030000000710000000000200602003050070050018,146382597728569134395471682914625873257938461863714925531897246682143759479256318,5,Skyscraper
050230680400000703090000000000010000001840300040000007000006105020000800008005000,157234689482169753396758241279513468561847392843692517734986125925471836618325974,5,Skyscraper
040090000070001060305000000003210089009600000000008002010000000000400870008002050,641893527972541368385726914463215789829674135157938642514387296236459871798162453,5,Skyscraper
100800700004050008009203004000040900900002830030000002001000500507900000000060000,153894726274156398689273154812345967946712835735689412361427589527938641498561273,5,Skyscraper
040000260006520030080009700000000600004200000800007005050400002010090000679000800,145738269796524138283619754927345681564281397831967425358476912412893576679152843,5,Skyscraper
004003060050008000600000501400002009000814002000050000000625100080000005300400900,194573268752168394638249571461732859579814632823956417947625183286391745315487926,5,UniqueRectangle
000000050500007010060000203900000070080000000001302540000491000010030000007500004,129863457538247916764159283943615872285974361671382549356491728412738695897526134,5,Skyscraper
800000070079050000041007090018040000050100002004000000080500103000024080002000509,863419275279853614541267398318642957956178432724935861487596123195324786632781549,5,Skyscraper
006200070000540010000600298004000006200903000000000500050000080063079000401000000,316298475982547613547631298194852736275963841638714529759126384863479152421385967,5,Skyscraper
300602005000037201601000000017069000002400009900200000000004050000000603000700042,378612495459837261621945837817569324562483719934271586796324158245198673183756942,5,Skyscraper
900300000300000809201005600003000500800060001600802000004006970000057000000008010,956384127347621859281795634423179586879563241615842793534216978198457362762938415,5,UniqueRectangle
005040000043060900200003080090400012080100060070000009600039078020604000008050000,815947236743862951269513487396478512482195763571326849654239178127684395938751624,5,Skyscraper
000001805008009300095000000000318000000000530100070400030060042007903000900050700,764231895218549376395786214459318627876492531123675489531867942647923158982154763,5,Skyscraper
