000000090500109000900034070050010067003000002060300045000500000800043009100870000,316758294547129836982634571458912367793465182261387945634591728875243619129876453,6,XYChain
006000509702900060400000070000009000000730008300250001004060000020080300600500700,136478529752913864498625173561849237249731658387256491874362915925187346613594782,6,XYChain
030900007000000000500004006000800020008002403095000000800600700900001058603050200,132986547486175392579234186364817925718592463295463871851629734927341658643758219,6,XYChain
700000000005100007910006002090080000340090000100000083503000490000605000000000208,782354169635129847914876532296583714348791625157462983573218496829645371461937258,6,XYChain
080300000070001000001600834000800009000026470000030006850090000004500007009008050,482359761376481295591672834647815329135926478928734516853197642214563987769248153,6,XYChain
000000400310000050000591070000800200001000030405000016057009060960000800000080000,579326481312478659648591372736815294291764538485932716857249163964153827123687945,6,XYChain
150090200009007000000100830000800000803075000005600000000000100047030580002000340,156398274389427615274156839761842953823975461495613728538764192947231586612589347,6,XYChain
002001080005000407090400000600504300000000060500008020060002000000000070039640100,342791586185326497796485231628574319974213865513968724867152943451839672239647158,6,XYChain
000920180000000060005800040000003901031050000047000000720040000400000092000300078,376924185814735269295816347682473951931658724547291836728549613463187592159362478,6,XYChain
000000000529061040400570000000083190000910080000056000200007000054000007380200000,871324569529861743463579821642783195735912684918456372296137458154698237387245916,6,XYChain
000000009801007000000000540007100000005308097000074023050403000960000050700000000,532846719841957632679231548387129465425368197196574823258413976964782351713695284,6,XYChain
000030090700200304104000020012000060090400000400005007000501643000000001000006000,825134796769258314134679528512783469397462185486915237278591643643827951951346872,6,SimpleColouring
605003900000804700003005080700021000000000002508000309004050000890000000006009000,685273941912864753473915286749321865361598472528647319134752698897136524256489137,6,XYChain
050046800070000006000100007600500400709084020005970080300000064060305000000000003,951746832873259146246138957682513479719684325435972681327891564164325798598467213,6,XYChain
309207040205004900040003000008900300090002468400000007007308000100020000820000700,369287145285614973741593682678945321593172468412836597957368214134729856826451739,6,XYChain
070084050009006000100300007007009203080000000010203004020060000704000000060008000,672984351539176428148325697457819263283647915916253874825461739794532186361798542,6,XYChain
300000050040000020015000600800007093904800006003004000100400009000910030000500700,387246951649751328215389647851627493924835176763194285132478569576912834498563712,6,XYChain
006009000007000800290040005000037001050000907040080500060403000300060400000000002,536879214417352896298641735829537641653214987741986523965423178372168459184795362,6,WWing
801720000000040091300000000000000050460000009090265073004070030700000002003800704,841729365672543891359618247237491658465387129198265473584172936716934582923856714,6,XYChain
000500004100000060900680007507940000600005700008000100090200000400056000000070602,763512894185794263924683517517948326639125748248367159896231475472856931351479682,6,XYChain
000000060090001700003040150000050080500000006400280000000009000708020010010700428,145372869892561734673948152269457381587193246431286597324819675758624913916735428,6,XYChain
002090000030004080600000593000027409000000000208000010000075000510406007080000040,852693174931754682647218593163827459495361728278549316324975861519486237786132945,6,XYChain
030040000400302108020800046500007000902000000000100070000080062304050000008000900,839641527456372198127895346581467239972538614643129875715983462394256781268714953,6,XYChain
000300200300002050005104600087000002020000000000809010060005000000610900004000370,478356291316982754295174683987561432521743869643829517769435128832617945154298376,6,SimpleColouring
240000030007005080080010006020000400010003000406000100002060000000079000070300048,249786531167935284583214796328197465715643829496528173832461957654879312971352648,6,XYChain
031080700807600030000000201004002000020730000318004007003060000070000004500049000,231985746847621539659473281764812395925736418318594627493167852172358964586249173,6,WWing
000900000000070950087000300030400010009030000600790000060050800010003600004060035,356914287421378956987625341532486719179532468648791523263159874715843692894267135,6,XYChain
000000240100300580608000090001209700070130960000007030702400000000800300000002875,537918246194326587628745193341269758875134962269587431782453619956871324413692875,6,XYChain
043005000000000907050109400000801060000000035001006090400280070700500000002000000,943725681126348957857169423295831764684972135371456298419283576768594312532617849,6,XYChain
008000500790000080201030007900000870320000006080560010000700004000490008100053000,648271593793645281251938467916324875325187946487569312839712654572496138164853729,6,XYChain
078000900000400000090000025200600003936000007000100040069001080051000006300005000,478532961625419378193786425214657893936248157587193642769321584851974236342865719,6,XYChain
084000001065090000000000290502000000800300900000001452000740000000086004000000300,984237561265198743731654298512469837847325916693871452158743629329586174476912385,6,XYChain
050000390207090005600570200060020870000809030002040000005000000000002008003007600,458216397237498165619573284964325871571869432382741956195684723746932518823157649,6,WWing
079030000050070100004000002008000500000007060000050403500206000400000000610009087,279431856856972134134865792768394521345127968921658473587216349492783615613549287,6,XYChain
600000000000080012910000830000040020080700000100900600800000000701009400020400075,638192754457683912912574836596841327284736591173925648845317269761259483329468175,6,XYChain
031007004000010300000000805000700600047309001002000008050004930000000006006020080,531897264864215379279436815185742693647389521392651748758164932423978156916523487,6,XYChain
008200090005000008410500700000398000000000000000005460090000240000070000007403086,378261594925734618416589732642398175531647829789125463193856247864972351257413986,6,XYChain
500000000000805020200000800005091000023000000670002030000013060017000900800900004,538129647796845123241736895485391276123674589679582431954213768317468952862957314,6,XYChain
020100070010090500900000040007608495000970000600051000000004980300000004080005060,523146879814397526976582341137628495245973618698451237751264983362819754489735162,6,XYChain
000000004000200050035000900000760800012000570500800000070910380000406000001080000,289657134146239758735148962493765821812394576567821493674912385358476219921583647,6,XYChain
080000006007009020500300000070040003006000400005001908000890200890700004000400005,389127546467589321512364789978245163136978452245631978654893217891752634723416895,6,XYChain
040007003000003060052080000000000700020090001409000000000000150560700049801006002,946517283718243965352689417185362794627894531439175628274938156563721849891456372,6,XYChain
500409086000086250007000000200040090003010040000005600000000030009800500010050800,521479386394186257687532914275643198963218745148795623856927431439861572712354869,6,XYChain
070000400009537000006002000700000031500000000103000960000010004600098700000006100,375681492249537816816942375764829531598163247123754968937215684651498723482376159,6,SimpleColouring
000000009204000001000723004500001090020500003000040058060007005709000010300008700,637184529284695371195723684543861297821579463976342158468217935759436812312958746,6,XYChain
000908041000370090000600500800000300400030260032000900000054000500200006090000750,357928641146375892928641573865492317419837265732516984683754129571289436294163758,6,SimpleColouring
960500000450100003080000700005940680000000000600021030090700000000090108000036020,963574812457182963281369754125943687834657291679821435592718346346295178718436529,6,XYChain
000009000003070006720000084000501000370064800041000000000000420086050100000900030,614829573893475216725613984268531749379264851541798362937186425486352197152947638,6,XYChain
070064000040090007300000000705000100000810005100000003200000000080120090060570008,972364851841295637356781942735642189694813725128957463219438576587126394463579218,6,XYChain
000000600000205093395000001059078030080509000000400000070036000000000020010000040,842391675761285493395764281459678132183529764627413859274936518538147926916852347,6,XYChain
000300007050024600078050000000030000904100000500000010000902080082000700000500000,246398157159724638378651942861239574934175826527846319715962483682413795493587261,6,XYChain
030724005002000400805000300008000000160030000000100090000070000980000004020950810,631724985792385461845691372278549136169832547354167298513478629986213754427956813,6,XYChain
007600000004050008090300061000008090050060000000107002009036400200000700430002000,327681954614259378598374261741528693852963147963147582179836425286415739435792816,6,XYChain
008960000004050800900030257680090002000007000007040000030000000009600700000005108,578962314324751869916438257685193472143527986297846531731289645859614723462375198,6,XYChain
100000080380000409005000107007000090500260800000079006000043000069000000010900002,174392685386517429925486137647835291591264873238179546752643918869721354413958762,6,XYChain
300700009000900503000200000000000800160000400705010000080006050050040260020000000,346785129872961543519234786294673815168592437735418692487326951953147268621859374,6,XYChain
004053010893000000000000070000080090000600007019370000000204008507090032400000000,274953816893716245156428379742185693385649127619372584931264758567891432428537961,6,XYChain
004000007600103800900000400300000905000600000401009030100906000002004600009700020,234895167657143892918267453326471985895632741471589236143926578782354619569718324,6,WWing
500030600020001079006800000000000000000050136000016804810003420000780000030000008,571439682428561379396872541169348257284957136753216894817693425642785913935124768,6,XYChain
000638000060070098400000070071000000820003000000000750030004920200000060040100305,957638214163472598482519673571946832826753149394281756735864921218395467649127385,6,XYChain
306400000500070000040090010780000400690040000000007102000500020000108540030000000,376451289519872634248396715782913456691245378453687192164539827927168543835724961,6,XYChain
000000008000005609060204000002010350070000200010040000040650803007000410003080000,529163748134875629768294135982716354475938261316542987241657893857329416693481572,6,XYChain
000000600850700901000301000000000009001090260408000700000048000200006000060230054,712459638853762941946381572625173489371894265498625713537948126284516397169237854,6,XYChain
002500036300000805001304200098040000010000700230650000000000000900060070025008010,842597136379216845651384297598741362416823759237659481163475928984162573725938614,6,XYChain
030705002010002005800300100000000700300009800004000000000600501602100400008004007,436715982917482365825396174289561743371249856564873219743628591692157438158934627,6,XYChain
300065700590020030800010056470030000008700200000001008080509001610000000000000020,341965782596827134827413956479238615168754293253691478782549361615372849934186527,6,XYChain
