000000000607900000038500009300000008025030060090000024050008007000009200003006490,519482736647913852238567149364291578725834961891675324952348617476159283183726495,0,YWing
150090200009007000004100830000800000803075000095600000000000100047030580012000340,156398274389427615274156839761842953823975461495613728538764192947231586612589347,0,YWing
068200003004000700000040005020010009070000501009070800502800000040020010007690000,968257143254183796731946285425318679873469521619572834592831467346725918187694352,0,YWing
501000900082500746030000000300065079000300402000091800000000600700000020000607391,561742938982513746437986215328465179159378462674291853293154687716839524845627391,0,YWing
801720000000040091300000200000000050460000009090265073004070030700000002003800704,841729365672543891359618247237491658465387129198265473584172936716934582923856714,0,YWing
908050000040000000700341000060400080504010000073000000000600830602000105000000097,938256471241987356756341928169472583524813769873569214417695832692738145385124697,0,YWing
240700031007005084083014006020000400710003009406000103002060000000079002070300048,249786531167935284583214796328197465715643829496528173832461957654879312971352648,0,YWing
040000003002008000008096140090504060000800070000020401000215000600000007000007009,946172853312458796578396142197534268423861975865729431739215684681943527254687319,0,YWing
098500620000000370001009000000100002009000400000854000907000000205001060000603000,398547621546218379721369548473196852859732416612854937967425183235981764184673295,0,YWing
800005007100000008400870090000000020061000000009030040007604500603700080000082070,892465317175923468436871295348596721761248953259137846987614532623759184514382679,0,YWing
050000000420008103000070400000600005040800000003900602005390000006000004010000900,751439268429568173368172459192643785647825391583917642275394816936781524814256937,0,YWing
000002090050003640704005030065300000300070062900080003500006017030007006000100000,613842795259713648784965231865321974341579862927684153598236417132497586476158329,0,YWing
040700900009006000100090804005003000380020650000000140670900002892000005001060008,548731926239486571167592834715643289384129657926875143673958412892314765451267398,0,YWing
006007009570000000300100200280006010050930006000500007907000000040000060600402000,416257389572893641398164275289746513754931826163528497927685134845319762631472958,0,YWing
000000004000200750035000900000760800012300570500800000070910380300406000001080000,289657134146239758735148962493765821812394576567821493674912385358476219921583647,0,YWing
970000000000003000004600100002001700001500903003004050060109008000080302800002000,978215436126943875354678129582391764641527983793864251267139548415786392839452617,0,Swordfish
062000503090300010070000060000000050081003042000080006020701000400060020500804000,162948573895376214374215869643192758781653942259487136926731485418569327537824691,0,YWing
040006001007300000050020030000074520000000070080009000600900800003200040800000002,348756291267391485951428736196874523435162978782539164624913857513287649879645312,0,YWing
040000000530000700000709006005000000790160040201300000000205030006003020008000900,647531289539682714812749356485927163793168542261354897174295638956873421328416975,0,YWing
000080400000020007600900000084000000500304021300007000409000600060000708070000045,712583469953426187648971253184295376597364821326817594439758612265149738871632945,0,YWing
200700004390010000000000005030000840000250000100060000083400007040501000000000090,251783964394615728867942315635179842479258631128364579983426157746591283512837496,0,YWing
001007000870000230009000000590800064100000950040003000300000002000020000400596080,651237849874169235239485617593812764182674953746953128368741592915328476427596381,0,YWing
000009300000003560805000000004071003001000070060200000500007000000804007902000008,126759384497183562835462719254671893381945276769238145548397621613824957972516438,0,YWing
000000005000006009753040000021050900000700240007000008400070000009100063000009500,968317425214586379753942816621458937895763241347291658436875192589124763172639584,0,YWing
604000200070000000102400005090000300010020000000703861003200007000134000000000050,634875219579312648182469735896541372317628594425793861943256187758134926261987453,0,YWing
000638000160070098400000070071000000820003000000000750030004920200000460640100305,957638214163472598482519673571946832826753149394281756735864921218395467649127385,0,YWing
000036170200507400080002000005000306060000810300004790040000000000090501000005000,954836172236517489187942653495781326762359814318624795549173268673298541821465937,0,YWing
400000570001000000080900002700008000060500007008091000017649080005070001000000060,432186579971452638586937412759368124163524897248791356317649285625873941894215763,0,YWing
800000070079053004041007090018040000050100002004000000080500103095024086002080549,863419275279853614541267398318642957956178432724935861487596123195324786632781549,0,YWing
300602005000037201621000000817069004002403009900200506000004050000000603000700042,378612495459837261621945837817569324562483719934271586796324158245198673183756942,0,YWing
702800000000037000100000095001605800600100200230000050000000902046000000000060500,752891436964537128183246795491625873675183249238479651817354962546912387329768514,0,YWing
006005000000006040500020000002000000680700005700200008003500900800009600000170052,316945827297816543548327196452683719681794235739251468173562984825439671964178352,0,YWing
047090050900008000000000370000540730008070004010002000000000000570020000120900600,247193856935768421861254379692541738358679214714832965486317592579426183123985647,0,YWing
062000170000000000400030090000063980050700001200000000009500000010300847007008000,962485173731926458485137692174263985658749231293851764829574316516392847347618529,0,YWing
400090000000037000038000400100005002000000008007009006080070903090028700200000060,465891237912437685738562419146785392359246178827319546581674923693128754274953861,0,YWing
000001805008009300095000000000318600000000530100075400030067042007903000900050700,764231895218549376395786214459318627876492531123675489531867942647923158982154763,0,YWing
807020000003004000000703000209000700000050082080002000005408100046000003070300060,897521346513684927462793518259846731631957482784132695325468179146279853978315264,0,YWing
000304700080900105009010000000786000250000000008000940810002060304000500090040003,162354798483967125579218634941786352256493817738125946817532469324679581695841273,0,YWing
160000085000001007037004600400003910000010300200000000080020040304100020500049003,162937485945681237837254691458763912679412358213598764781326549394175826526849173,0,YWing
