200100058700508200006000070320901800000000000091070003000609000003000020600000100,239167458714538296586492371325941867467385912891276543158629734973814625642753189,0,HiddenSingle
040180600020000390070502010100000000500000043408000007200950000000308000013070400,345189672821467395679532814192743586567821943438695127286954731754318269913276458,0,HiddenSingle
000007800208400065009000307000004009000005000081900000000070190000261700030000000,345697821278413965619852347752184639963725418481936572526378194894261753137549286,0,HiddenSingle
003206709000534208000009036200005801000090027090000350026900180400013002010000070,153286749769534218842179536237465891584391627691728354326947185475813962918652473,0,NakedSingle
090560040150078000006000037001000000005140680000000400609010000047000190000050200,793562841154378926286491537461285379935147682872936415629814753547623198318759264,0,HiddenSingle
061009050000603000200000008010000000300800526000037000087060030932070400500000002,461789253758623149293145678814256397379814526625937814187462935932578461546391782,0,NakedSingle
000203000205000000041000500000004006700000900403080005100800090070410002000000307,967253481235148769841769523528974136716325948493681275152837694379416852684592317,0,HiddenSingle
000070040000300000071000800030500070019000006860702300200000910000096000000008005,328975641694381752571624839432569178719843526865712394286457913153296487947138265,0,HiddenSingle
708000000025014000400600000800003091900700000200100008000040016000070500137005009,768539124325814967419627385876453291941782653253196478592348716684971532137265849,0,HiddenSingle
209070000156000002000000000000907450020040000008060070000000580800500046000010003,249176835156483792387259614631927458725841369498365271912634587873592146564718923,0,HiddenSingle
000705060000023000800000001003049020560000047004000600070000503020010800006050092,142785369659123784837496251783649125561238947294571638478962513925314876316857492,0,NakedSingle
000000000005060800063040000750006008002000700000305040000980004000000005149002006,218537469475269813963841527754126938632498751891375642526983174387614295149752386,0,HiddenSingle
040008590810430000000100000000000000350800000024006009000000200700010004000300870,643728591819435627572169438987243165356891742124576389465987213738612954291354876,0,HiddenSingle
005003000120004500004800060090007005000900830000030001000010000000050004052000007,685173429123694578974825163391287645567941832248536791439718256716352984852469317,0,HiddenSingle
008000902060300050004007000020600104000000300143000006080053009605020030300040015,738561942269384751514297683827635194956412378143879526481753269695128437372946815,0,HiddenSingle
006008003003000700000090081009000040008021059304085007030010074801070600407230000,916758423583142796742693581159367248678421359324985167235816974891574632467239815,0,HiddenSingle
300010500000050801000709006001090084040162000050048000470600008030080047200000050,362814579794256831518739426621597384843162795957348162475623918136985247289471653,0,HiddenSingle
001390060000007903073500000005230700000701040030049010046000100000000020280000000,521398467864127953973564281415236798698751342732849516346982175159673824287415639,0,HiddenSingle
960070020000804000070300600004000008100030006000406003000000000007640800050009010,968571324523864971471392685634917258195238746782456193849123567217645839356789412,0,HiddenSingle
309000006026700300050000008700200030280010567501030020605003000970080610008060705,349825176826741359157396248764258931283419567591637824615973482972584613438162795,0,HiddenSingle
