043000102009407080278530904004006030000010000000308250007060500850190000000000003,543689172619427385278531964924756831385912746761348259137264598856193427492875613,4
405006209080952074960840150039280000000000890250060030510600020090000000607300000,475136289381952674962847153739281465146573892258469731514698327893724516627315948,4
607019003100000790000005201015086070080500000769001450001072005000900100000008037,647219583152863794893745261215486379384597612769321458931672845578934126426158937,4
290350070010678000037009010100530900500000040000162000000000001000026850600713000,296351478415678329837249615172534986563897142984162537329485761741926853658713294,4
000420009200035007000807002100506408060002075004008000015700020920600754007204000,783421569246935817591867342172596438869342175354178296415789623928613754637254981,4
080007000504120090070500360700200000035749206029631700008010070050400120002870040,283967451564123897971584362716258934835749216429631785648312579357496128192875643,4
000250300500300120090107060420718000739000001681003050050892600000601594900400200,168254379547369128293187465425718936739526841681943752354892617872631594916475283,4
570100000140270800000093057000906000001082000602050000007001409005020300906040502,573168924149275836268493157754916283391782645682354791827531469415629378936847512,4
325107604800090003409020085130000070058070030700600000080005001500009060240013057,325187694861594723479326185132958476658471239794632518987265341513749862246813957,4
312600008900043010074120300008500000020000080030481000060857040140269803859314006,312695478986743215574128369698572134421936587735481692263857941147269853859314726,4
500740920091800000342095000000004607820000450634580100900000010070961340410000209,586743921791826534342195876159234687827619453634587192963452718278961345415378269,4
001070800760020190295003600100000980030400050026080301000000000500146009070000400,341679825768524193295813674154362987837491256926785341419237568582146739673958412,4
030540060800300005060080003600401307703008042040000106000905630300700204020000000,231547869897362415465189723682491357713658942549273186174925638358716294926834571,4
070000509001059002500000730000000265000501090450096100045083900009007004603040000,276314589831759642594862731917438265362571498458296173745183926189627354623945817,4
790060000051080904038000100500300400010020005003005021040670008806090010000500000,794163852651782934238459176582317469417926385963845721345671298876294513129538647,4
060090000000180060040700190924000501078200049135948270000000610200010700710860900,361495827597182463842736195924673581678251349135948276459327618286519734713864952,4
002700103009003025300000800120407600008312900903650007207930580590801300800506700,452789163789163425361245879125497638678312954943658217217934586596871342834526791,4
600830704052000001078045009000008000805090207060050008000960100006001405009500370,691832754452679831378145629924718563835496217167253948543967182786321495219584376,4
000900083050700000006000004700308900089065001504109032007000090120090300940030017,471926583253784169896513724712348956389265471564179832637451298128697345945832617,4
080000509003051008051806200576004002240007350008029040010205900800003724002068030,687342519923751468451896273576134892249687351138529647314275986865913724792468135,4
