927003100400200900008006200040830090009600000732100460500340700073900640094060030,927483156465217983318596274641832597859674312732159468586341729173928645294765831,5
007000836000000175000073409041060593009004200500090014013900002006251300052730901,197425836234689175685173429741862593369514287528397614813946752976251348452738961,5
371500209000317506005900007009050000023100005750030000000295408090001000514000902,371568249942317586865924137189756324423189675756432891637295418298641753514873962,5
005070000030541080900023004019060700003107800050000401027006040500012309090000028,485679213632541987971823564819364752243157896756298431327986145568412379194735628,5
020501008007090354800600020008000060000900200000385009001050090906120705740860002,429531678167298354853647921398412567514976283672385419231754896986123745745869132,5
570819023060304070830260450000528749205000000900040000450030867700005094008070002,574819623162354978839267451613528749245793186987641235451932867726185394398476512,5
006507000750403008300000000000920700074158900000300001510600849003040000498015263,186597324752463198349281675831924756674158932925376481517632849263849517498715263,5
590408003401700009300000000000570230005002090620980570150600300907005400236040900,592418763461753829378269145819576234745132698623984571154697382987325416236841957,5
004683010007001000600700300143567800806040007750930146208070000400016980309000001,524683719937421658681795324143567892896142537752938146218379465475216983369854271,5
001020405040600070000107000016009580403010060958062017600000102000700000034000008,761928435842653971395147826216379584473815269958462317687534192529781643134296758,5
000000780130208400084000600067802040015093000400000008640300912001024006090601004,259146783136278459784539621967812345815493267423765198648357912571924836392681574,5
000635800500000671000871002005700003140006000809150000004900705300010900002000310,721635849583249671496871532265784193147396258839152467614923785358417926972568314,5
000800062200037500700900001020040605060000100903005048300700800005080327087003000,139854762246137589758962431821349675564278193973615248312796854695481327487523916,5
003540020000010009000200000004700900008405200592083047010800592089002004045901860,973548126826317459451269378134726985768495231592183647617834592389652714245971863,5
000003400000500800083920170200350680076200390030000521000000006001005203340600050,725183469169547832483926175214359687576218394938764521857432916691875243342691758,5
408903007050400800003000009200030000041700030070014000004002700780006900010500300,428963157957421863163875249295638471841759632376214598534192786782346915619587324,5
100800079040907128700052000008205300200000001050001060090406085467508000025000600,132864579546937128789152436618295347274683951953741862391426785467518293825379614,5
000307002035020040007000930952000608003802410100000203000700521001630700000280000,419367852635928147827154936952413678763892415148576293386749521291635784574281369,5
490000070010275000087400001900002000000016098001900720008591400000820000025603000,492168573613275849587439261976382154254716398831954726768591432349827615125643987,5
000030910000800507052970830201000000470300209006000073000400720080027091920000605,768534912349812567152976834231798456475361289896245173613459728584627391927183645,5
640300010123805004875416090900008405400032000060904000001000200000740001094080706,649327518123895674875416392937168425418532967562974183781653249256749831394281756,5
001530000500100000802460019000951008059006004608020090085003947060205300103700050,471539862596182473832467519724951638359876124618324795285613947967245381143798256,5
040308025003000700200000034308590400005070003400030250010659040600100578530784001,749368125183245796256917834368592417925471683471836259817659342694123578532784961,5
040006030209358006163247980030081009000700020980502000000004350054100600000000090,548916237279358146163247985732481569415769823986532714697824351854193672321675498,5
219060030305109200648270001007020003000807194030000070900016700750002008104700000,219564837375189246648273951497621583562837194831945672983416725756392418124758369,5
000003900903070002062050100020000650008060014600002803000600090000495700790230008,174823965953176482862954137427318659538769214619542873245687391381495726796231548,5
040000580700050400085070320800000000060700003307092658400301900009000040176009832,241936587793258461685174329852613794964785213317492658428361975539827146176549832,5
000000800078420035005006479800140053003000000010050080080094000739000264241067008,694735821178429635325816479867142953953678142412953786586294317739581264241367598,5
090005008054987630008100904070090000002003000009518007807000400000050710620701893,196435278254987631738162954371294586582673149469518327817329465943856712625741893,5
800007010007200580002000070040000102390000400020601830003705641000080090050360020,869537214417296583532418976648973152391852467725641839983725641276184395154369728,5
000591640004007120300260097406009200720400500180052400000000902940705060860923700,278591643694837125315264897456379218729418536183652479537146982942785361861923754,5
072040390680907041100208075050803160809004520000010087925080000341760050068005010,572146398683957241194238675257893164819674523436512987925481736341769852768325419,5
608409013007380006030000900000050380800700065305090427503008790270930000904000000,658479213197382546432165978741256389829743165365891427513628794276934851984517632,5
000100005003057204020493000040300020600210300300569000006900080007001090890020000,764182935983657214125493867549378126678214359312569478236945781457831692891726543,5
060251047100060050540093016806009475093405000004186009000040000000010700405907081,369251847182764953547893216816329475293475168754186329971648532638512794425937681,5
900040030038062000000000900507401008000500200080630070600200150800300702050074003,921745836738962541465813927597421368346587219182639475673298154814356792259174683,5
067050004001004907000810062005003006600070400700046003500400639100702548004060700,367259184281634957459817362945123876623978415718546293572481639136792548894365721,5
100000002069307008050090300075000010683420050012006004000140003020700089340009000,138654792269317548754892361475938216683421957912576834897145623521763489346289175,5
010020000290000085600840002000009200820006500069250140002360870040008029106790350,518927436294631785673845912435189267821476593769253148952364871347518629186792354,5
008100402000045000004002563000613708176080095803057020081060250050000600400501037,538196472627345981914872563295613748176284395843957126381769254752438619469521837,5
006300000039487250750009408000190872500804369000006040017503000600008500480900000,846352791139487256752619438364195872571824369928736145217563984693248517485971623,5
002070053080000040007450000900000070000020400010504002000060300230940100400007295,142678953685239741397451628924813576853726419716594832579162384238945167461387295,5
000730652702400890683205740807500000040071000105049200000360978000007320070002005,419738652752416893683295741897523416246871539135649287521364978968157324374982165,5
200004538036970140810320976009003021050042709100800403021086390000297000905031007,297614538536978142814325976649753821358142769172869453721586394483297615965431287,5
009084020002006908000009036920068014146000200807420069000042075004607800700193000,369584721472316958581279436925768314146935287837421569693842175214657893758193642,5
600020001000501200008739005070080040030100708041002506400000300080000009005203800,657824931394561287128739465572986143936145728841372596419658372283417659765293814,5
268047350570003401001060782352000000040050010007009040080090020000570600000401000,268147359579823461431965782352614897946758213817239546785396124194572638623481975,5
000547683807632109000000000900385207000270001702090038030801705175403890020059314,291547683847632159356918472914385267583276941762194538439861725175423896628759314,5
000700100009020080002000709001052000608407010300601900500913408080000000200870301,865739142739124685412568739941352876658497213327681954576913428183246597294875361,5
003000070060790003001803569090407805000910602600030007050000000000600920026189054,983256471465791283271843569192467835537918642648532197859324716314675928726189354,5
507068000000975006000012000002091000100600208068003007040020060705030489006780502,597468321213975846684312975372891654159647238468253197841529763725136489936784512,5
096804000807932016300500000060040108001605000003190060130259000000080209029003850,596814372847932516312576984965347128481625793273198465138259647654781239729463851,5
000000364619084020007600019504130970382000106791026008008003201250801097100290080,825917364619384725437652819564138972382579146791426538948763251253841697176295483,5
000249000600070450004036920046002010095008006000600500910765300087103695500900070,358249167629871453174536928746352819295418736831697542912765384487123695563984271,5
406003507052000630000000080500007003060935000138000900041000700605720340270401090,496283517852174639317596284529817463764935128138642975941368752685729341273451896,5
016009450390000170200705690020000804009600000050000030402000000960238007580004001,716389452395462178248715693627593814839641725154827936472156389961238547583974261,5
004002050000609000200010000070050093501203846003068000009000064050406007040500010,914732658835649721267815439678154293591273846423968175789321564152496387346587912,5
008000460056020103000000008210008906007901352340060801000000015000039000070600030,128593467456827193793416528215378946687941352349265871934782615562139784871654239,5
480000000290500100000800200500004000048010060010205080007138000000009003834006015,481392657296547138375861249523684791748913562619275384957138426162459873834726915,5
000000823230908500050060007000089002102600000090107600623050049410003260009206300,967415823234978516851362497346589172172634985598127634623851749415793268789246351,5
900004050000160490400080001090000000005901070700802914382096005009010703071000069,916374258238165497457289631194637582825941376763852914382796145649518723571423869,5
091300600000900273000058490040200069903146800862579030000492010014035006509000040,491327685658914273237658491145283769973146852862579134386492517714835926529761348,5
000000000090700023460020071940200307027630800003047200004000000070010652206370100,732194586198756423465823971941285367527631894683947215814562739379418652256379148,5
900803207000000001007400003006108000019674308780039000470005000092706035063000704,941853267835267941627491583356128479219674358784539126478315692192746835563982714,5
900300700010805603030040008703204000004000800000070050001480000070100400000030016,928361745417895623536742198783254961654913872192678354261489537375126489849537216,5
781093000692000308053812700000730005300006807974200031037080406100024073000367000,781693524692475318453812769816739245325146897974258631237981456168524973549367182,5
000250070006010803504306190071400020952060400803520901365040010000600000200000006,139258674726914853584376192671489325952163487843527961365842719417695238298731546,5
003420760002700000700060043270900130040000920031070085104000300009018006607002019,893425761462731598715869243278956134546183927931274685184697352329518476657342819,5
405900127060021904010754008200076005040500670050090031020000096100600702500000400,485963127763821954912754368291376845348512679657498231824137596139645782576289413,5
630245001750981600140000025004056082500000100820034569000408000080527006270010000,638245791752981643149673825914756382563892174827134569395468217481527936276319458,5
049020060010090000020100509350009108700001920090700603070000000408006712261470000,549327861613895247827164539352649178786531924194782653975213486438956712261478395,5
750036080062000000830001065000304020000007009320980600003600841900003276600710000,759436182162598437834271965591364728486127359327985614273659841915843276648712593,5
530000040000007200208400069809005000420090507003000086087000100640020070000070004,536982741194367258278451369869735412421896537753214986987643125645129873312578694,5
004007600300098070200000048020800000007240003060735012080000000001000090000500706,854127639316498275279356148123869457597241863468735912685974321731682594942513786,5
000005600070090415403000820805072040100560087207080091000000000510700930746938050,981245673672893415453617829895172346134569287267384591329451768518726934746938152,5
387916052400872010000040700843261090270495030005738020120050340004009265500000000,387916452456872913912543786843261597271495638695738124128657349734189265569324871,5
019000300083906000040083001104300000300000109092108000906000410035870006800640050,619724385583916247247583691154397862368452179792168534976235418435871926821649753,5
651402978003600004400958030008040000010200890200060400000006000025304000186005300,651432978893617254472958631968541723514273896237869415349126587725384169186795342,5
090050300001340650080900047009600000070030006236005000040890000862570900000201470,694752381721348659385916247419627835578439126236185794147893562862574913953261478,5
950007000104500760068409530095070800600280903000006175000060201010002057230751680,953627418124538769768419532395174826671285943482396175547863291816942357239751684,5
000000170078960523240170806307010080000050037502700940720001008000027309001800760,693582174178964523245173896367419285419258637582736941726391458854627319931845762,5
086700420390020000021840009412900365008054297900360804260475000000010746140600002,586793421394521678721846539412987365638154297975362814269475183853219746147638952,5
050000000270001403400870260020096008000700520080040390019453600360020000702009000,651234987278961453493875261524396718936718524187542396819453672365127849742689135,5
003904008020035000406070153070050812200040000509021034015003400047580090902407305,153964728728135946496872153674359812231648579589721634815293467347586291962417385,5
000000000600801050000020070030000167070100000160597300750234918300708506040900003,217645839693871452584329671935482167478163295162597384756234918329718546841956723,5
296400000001000654030687109903542010508076040000839205052904300000025001147000590,296451738781293654435687129973542816528176943614839275852914367369725481147368592,5
000370000030090610600100350302000500085040030400000080000050090508000100249701865,951376428834295617627184359392867541185942736476513982713658294568429173249731865,5
700000010310008000900040205140030900003080471890000060200500087000123004439870050,724359816315268749986741235147635928653982471892417563261594387578123694439876152,5
750000008004000950090010760016007509500086070803095000905801027080000300407000805,751649238624378951398512764216437589549286173873195642935861427182754396467923815,5
020076050000019700017582460072000501065041008190005004001004007280067005050800010,823476159546319782917582463472698531365741298198235674631954827289167345754823916,5
708400523960052000050108096500800069830900250090040007089020010400681902021090608,718469523963752841254138796542873169837916254196245387689327415475681932321594678,5
000600410010000806006308570630000200701060308090034001360089000000203080070040930,987625413513497826426318579634871295751962348298534761362789154149253687875146932,5
002408500098000002050730000009300000047000090810970024080100009200509006000247100,762498513398651742154732968629314857547826391813975624485163279271589436936247185,5
861400003900005040050810000005600100000002408000100000230040010090000374040301200,861497523973265841452813967785634192619752438324189756237948615198526374546371289,5
010040000000326178638070204071035002280004500500082910890207340000000801100060009,712948635459326178638571294971635482283194567546782913895217346367459821124863759,5
900107423000683019005294876546310092239765184180040005700000040690000050800009000,968157423472683519315294876546318792239765184187942635721536948694821357853479261,5
090030401750040003400190705070300000120008309603071500000280000900000002060019037,892537461751846293436192785579324618124658379683971524317285946948763152265419837,5
058900030043080000600053000309610800010000693080379020002138005095400308000590210,258946731943781562671253489329614857417825693586379124762138945195462378834597216,5
560200300092100056000596241000629030029004180340810000904730500050001070070000000,561247398492183756738596241185629437629374185347815629914738562253961874876452913,5
080040000007500903150703000062050000900400506400629008504006730091070264736204005,683942157247561983159783642362158479918437526475629318524896731891375264736214895,5
920500030035000906078000005600900370050000060003017050014700093390405007007000542,926581734135274986478396125641952378759843261283617459514728693392465817867139542,5
020708059000000260059021030000000083346059020000000604010002006000160000864500300,621738459738945261459621738972416583346859127185273694517382946293164875864597312,5
000400031100578640408013257314080965000000400080050020820760500009045310000002080,795426831132578649468913257314287965256139478987654123823761594679845312541392786,5
